PetId,ClaimId,ClaimDate,AmountClaimed
33273,129395,5/10/18 12:04,523
33273,129396,3/28/19 10:41,35
33273,129397,7/11/18 7:38,25
33274,129398,3/4/19 19:12,426.21
33274,129399,2/25/19 16:29,200.75
33274,129400,3/4/19 19:16,66.58
33274,129401,2/27/19 8:50,94.2
33274,129402,2/22/19 14:57,394.73
33276,129403,9/14/19 8:54,826
33276,129404,11/19/19 13:57,455
33276,129405,12/9/19 6:13,455
33276,129406,10/1/19 1:24,455
33276,129407,10/7/19 18:14,455
33276,129408,10/2/19 11:19,455
33276,129409,9/25/19 18:23,455
33276,129410,10/22/19 11:38,455
33276,129411,10/28/19 12:22,455
33276,129412,12/21/18 15:52,245
33276,129413,9/22/19 10:53,455
33276,129414,9/22/19 10:49,836
33276,129415,10/8/19 19:55,455
33276,129416,9/22/19 10:50,455
33276,129417,10/1/19 22:42,455
33276,129418,9/22/19 10:51,455
33276,129419,12/21/18 15:47,1406
33276,129420,9/24/19 8:11,455
33276,129421,10/9/19 21:55,455
33276,129422,9/14/19 8:52,905.55
33276,129423,11/16/19 14:01,601
33276,129424,9/28/19 8:58,455
33276,129425,9/14/19 8:49,659.64
33276,129426,9/14/19 8:56,8415
33276,129427,11/6/19 6:16,3008
33276,129428,9/22/19 10:48,1396
33278,129429,12/9/20 15:00,68.96
33278,129430,10/19/20 18:20,112
33278,129431,10/20/20 14:11,14678.13
33278,129432,12/2/20 20:57,53.8
33278,129433,12/3/20 12:53,53.8
33278,129434,11/12/20 22:36,174.69
33278,129435,12/2/20 20:59,98.65
33278,129436,11/15/20 15:32,163.25
33278,129437,11/6/20 14:55,141.15
33278,129438,10/25/20 2:08,11598.57
33278,129439,11/12/20 22:30,112.16
33278,129440,11/6/20 14:56,53.8
33278,129441,12/21/20 14:13,26.4
33278,129442,11/6/20 14:54,53.8
33278,129443,10/26/20 13:06,53.8
33279,129444,7/1/19 6:59,131.75
33279,129445,2/21/20 5:29,280
33279,129446,7/1/19 7:31,335.75
33279,129447,6/10/19 6:10,107.5
33281,129448,1/29/20 2:36,265
33281,129449,2/11/19 9:50,743
33282,129450,10/1/18 16:46,360.14
33287,129451,1/27/20 15:26,230.66
33287,129452,6/26/20 10:08,38.08
33287,129453,2/6/20 14:13,315.33
33287,129454,8/14/19 14:30,123.18
33287,129455,4/24/20 13:37,65.32
33289,129456,9/8/20 16:47,482.28
33290,129457,10/25/20 16:22,20.61
33290,129458,6/13/19 10:50,284.18
33290,129459,9/2/19 14:05,37.98
33290,129460,4/9/19 9:51,294.8
33290,129461,11/9/18 14:31,196.28
33290,129462,10/25/20 16:21,21.58
33290,129463,10/27/18 11:54,233.06
33290,129464,4/28/20 11:03,35.8
33290,129465,8/8/19 10:48,286.15
33290,129466,2/19/19 7:59,167.01
33290,129467,8/14/20 13:46,165
33290,129468,11/15/18 8:19,683.23
33290,129469,10/25/20 16:23,20.61
33290,129470,5/16/20 11:18,65.45
33290,129471,10/25/20 16:21,21.51
33290,129472,7/3/19 13:37,179.9
33290,129473,6/3/19 14:01,329.16
33290,129474,11/15/18 8:03,204.95
33290,129475,6/18/19 11:38,144.7
33290,129476,7/19/19 18:32,50.87
33290,129477,12/23/20 10:47,59.25
33290,129478,12/31/20 17:18,22.39
33291,129479,10/19/19 11:41,438.34
33291,129480,4/6/19 11:42,137.33
33291,129481,8/20/20 13:26,36.42
33291,129482,11/27/20 7:41,91.97
33291,129483,8/13/20 13:21,1704.74
33291,129484,8/12/20 11:31,1248.75
33291,129485,8/31/19 14:14,277
33291,129486,12/28/19 10:39,208.65
33291,129487,8/20/20 13:24,2322.14
33292,129488,6/21/19 16:27,43.2
33292,129489,10/29/19 12:52,365.5
33292,129490,4/13/19 18:13,266.7
33294,129491,3/24/20 17:05,28.74
33294,129492,2/28/18 11:19,22.75
33294,129493,9/2/20 19:27,88.5
33294,129494,7/7/20 20:39,116.64
33294,129495,9/10/19 21:28,43.05
33294,129496,11/19/19 3:19,211.2
33294,129497,9/10/19 22:06,127.4
33294,129498,12/23/19 21:47,230.39
33294,129499,9/10/19 21:55,167.5
33294,129500,9/10/19 21:53,252.5
33294,129501,9/10/19 21:23,201.1
33294,129502,9/10/19 21:51,14.75
33294,129503,9/10/19 21:48,47
33294,129504,9/10/19 21:44,18
33294,129505,2/28/18 10:23,272.46
33294,129506,9/10/19 21:26,190.46
33294,129507,5/12/20 18:58,545.24
33294,129508,3/12/20 7:48,154.9
33294,129509,8/28/19 10:01,199.2
33294,129510,11/17/19 17:35,0
33294,129511,2/28/18 11:32,136.36
33294,129512,9/10/19 21:43,117.93
33294,129513,12/1/20 22:26,192.75
33294,129514,10/6/20 7:33,145.7
33294,129515,7/7/20 20:38,185.14
33294,129516,9/10/19 21:15,153.72
33294,129517,3/15/20 9:43,37.5
33294,129518,3/9/18 10:45,223.59
33294,129519,9/10/19 21:39,52.36
33294,129520,9/10/19 21:20,119.15
33294,129521,3/15/20 9:49,72.5
33294,129522,9/10/19 21:41,198
33294,129523,2/28/18 11:33,44
33294,129524,4/24/20 2:31,18
33294,129525,7/9/20 7:30,116.64
33294,129526,7/22/20 0:56,281.57
33298,129527,12/25/19 8:09,110.97
33298,129528,12/2/19 6:25,3217.61
33298,129529,4/16/19 10:31,198.5
33298,129530,12/11/18 10:51,3932.05
33298,129531,12/16/18 10:41,182
33298,129532,6/3/19 11:05,341.48
33298,129533,1/10/20 17:53,553.96
33298,129534,12/22/19 11:18,197.91
33298,129535,12/1/19 9:52,1798.59
33298,129536,4/8/19 11:13,347.6
33298,129537,9/17/18 14:48,608.3
33298,129538,2/12/19 21:16,598.06
33298,129539,1/9/19 13:12,515.04
33298,129540,8/6/19 10:36,128.6
33298,129541,9/10/18 21:57,1302.44
33298,129542,3/12/19 9:00,219.2
33298,129543,5/23/19 10:04,72
33298,129544,6/3/19 11:06,341.48
33298,129545,12/31/20 8:26,1040.1
33298,129546,10/1/18 6:06,942.89
33298,129547,12/22/19 11:19,87.9
33298,129548,8/20/19 17:25,368.15
33298,129549,1/16/20 10:48,46.5
33298,129550,7/10/18 7:00,993.92
33298,129551,12/2/19 17:51,4263.72
33298,129552,11/13/19 18:54,292.35
33298,129553,10/3/18 14:09,1055.4
33298,129554,7/10/18 7:54,993.92
33298,129555,2/12/20 12:41,146.2
33298,129556,12/11/18 10:55,393.3
33300,129557,8/30/20 18:17,6880.4
33301,129558,8/5/19 18:04,497.13
33301,129559,8/5/19 18:03,109.74
33301,129560,6/28/18 12:43,283.21
33302,129561,6/22/19 18:32,430.28
33302,129562,10/21/20 15:37,947.22
33302,129563,10/17/20 8:58,926.93
33302,129564,12/17/18 10:13,171.75
33302,129565,4/9/20 9:50,424.87
33303,129566,5/24/19 18:17,2544.9
33303,129567,5/24/19 18:38,2359.77
33303,129568,5/24/19 18:33,142
33303,129569,5/24/19 18:29,274.2
33304,129570,1/25/19 19:45,639.45
33304,129571,10/2/19 12:21,30
33304,129572,11/22/18 14:14,450
33304,129573,5/7/19 17:42,645.12
33304,129574,2/3/19 10:21,3079.03
33305,129575,8/5/20 17:38,368
33305,129576,12/20/18 13:51,117
33306,129577,6/19/19 7:29,127.3
33308,129578,8/17/20 18:13,735.48
33308,129579,11/14/18 17:10,281.23
33308,129580,9/8/20 9:05,2040.7
33308,129581,9/7/20 9:43,3895.48
33309,129582,9/23/19 18:28,188.05
33310,129583,12/8/20 5:29,52.07
33310,129584,3/26/20 18:02,90
33310,129585,4/23/19 15:55,435.78
33310,129586,11/3/20 22:02,120
33310,129587,10/29/19 0:15,105
33310,129588,12/10/18 10:45,371.7
33310,129589,12/8/20 5:28,58
33310,129590,3/16/19 8:40,55
33310,129591,6/9/20 4:56,409.93
33310,129592,4/23/19 15:52,181.38
33310,129593,10/29/20 14:59,76.84
33310,129594,3/22/20 1:25,372
33310,129595,2/16/20 0:06,88
33310,129596,2/16/20 0:08,185.33
33310,129597,12/8/20 5:29,29
33310,129598,1/6/19 18:56,53
33310,129599,10/30/20 12:47,427.58
33312,129600,6/30/20 10:54,70.37
33312,129601,11/3/20 13:23,247.84
33312,129602,10/16/19 14:41,78.76
33312,129603,6/5/20 21:04,206.39
33312,129604,10/16/19 14:43,117.84
33312,129605,6/17/20 14:58,290.21
33312,129606,11/1/20 23:12,484.49
33314,129607,2/17/20 19:20,616.91
33314,129608,9/26/18 15:36,2858.55
33314,129609,7/8/20 18:40,110.6
33314,129610,6/13/18 16:54,166
33314,129611,5/16/18 12:26,3495.28
33315,129612,1/3/20 18:41,370.63
33315,129613,5/25/19 8:33,289
33317,129614,6/13/19 5:00,26.64
33317,129615,6/13/19 4:54,281.2
33317,129616,6/19/19 14:30,61.6
33317,129617,7/24/19 10:21,272.1
33317,129618,3/14/19 5:48,217.94
33317,129619,9/13/19 8:07,144
33317,129620,10/4/18 14:23,197.4
33317,129621,7/24/19 9:12,199.42
33320,129622,5/11/20 13:04,104.45
33320,129623,3/5/19 15:33,1095.14
33320,129624,9/29/20 15:55,19.1
33320,129625,8/5/20 14:20,104.45
33320,129626,9/22/20 13:37,1290.23
33320,129627,3/7/20 14:21,4239.76
33320,129628,3/5/20 16:15,748.77
33320,129629,3/5/20 16:16,3716.4
33320,129630,11/1/20 3:58,282.38
33320,129631,7/14/20 14:37,240.11
33320,129632,9/29/20 10:14,20.36
33321,129633,1/3/19 6:21,25
33321,129634,12/18/18 5:13,134.84
33321,129635,12/14/18 13:37,83.9
33321,129636,1/23/19 6:08,93.41
33321,129637,12/14/18 13:39,246.97
33321,129638,9/26/19 14:12,52.77
33321,129639,9/24/19 23:00,187.06
33321,129640,9/26/19 14:13,161.17
33321,129641,9/26/19 14:15,29.5
33321,129642,9/26/19 14:15,13.93
33321,129643,8/2/18 9:10,162.8
33321,129644,8/2/18 9:11,112.31
33322,129645,5/20/20 13:43,108.6
33322,129646,5/20/20 13:36,811.36
33322,129647,6/19/20 14:23,33.92
33325,129648,4/24/19 14:30,975.87
33326,129649,12/12/20 17:54,780.3
33330,129650,5/8/19 17:50,1175
33330,129651,11/2/19 17:43,187.71
33330,129652,11/2/19 17:40,162.87
33330,129653,8/5/19 15:46,145.6
33330,129654,4/25/19 20:31,207.73
33330,129655,11/2/19 17:42,91.3
33330,129656,4/7/19 12:13,107.94
33330,129657,5/8/19 17:41,641.7
33330,129658,5/14/19 13:39,414.44
33330,129659,8/22/19 21:56,232.1
33334,129660,7/31/18 7:44,166.28
33334,129661,8/27/19 11:52,160.5
33334,129662,12/3/18 16:14,387
33334,129663,12/3/18 16:15,3304
33334,129664,12/3/18 16:16,298
33334,129665,5/16/19 6:35,160.94
33334,129666,12/3/18 16:34,8586.25
33334,129667,5/4/19 13:18,130.7
33335,129668,4/19/19 10:42,339.36
33336,129669,2/25/20 14:01,206.02
33336,129670,11/10/18 5:05,442.02
33336,129671,11/10/18 5:08,289.2
33336,129672,12/8/18 7:51,381.37
33336,129673,11/10/18 10:44,443.22
33336,129674,4/1/20 16:48,5569.64
33336,129675,9/8/18 15:40,6132.56
33337,129676,6/12/20 9:53,357.65
33337,129677,5/29/20 10:06,0
33337,129678,3/17/20 10:23,339
33337,129679,6/9/20 10:01,295.9
33337,129680,2/12/20 8:33,249.5
33337,129681,2/25/20 12:06,395.4
33337,129682,5/29/20 9:45,292
33337,129683,12/1/20 15:10,1000.75
33337,129684,3/27/20 7:03,449.55
33337,129685,1/27/20 11:59,1411.92
33337,129686,4/24/20 13:25,482.5
33337,129687,4/17/20 6:40,221.9
33337,129688,1/29/20 11:46,295.5
33337,129689,2/18/20 13:40,556.05
33337,129690,10/13/20 12:20,392.75
33337,129691,10/15/20 12:53,1122.4
33337,129692,6/19/20 11:06,468.4
33337,129693,3/10/20 5:53,257.4
33337,129694,2/5/20 6:56,324.4
33337,129695,1/29/20 11:46,295.5
33337,129696,5/22/20 6:32,165.5
33337,129697,4/19/20 16:12,262
33337,129698,3/3/20 13:01,544.02
33337,129699,3/24/20 6:00,194.5
33337,129700,11/13/20 9:55,169
33337,129701,5/1/20 12:42,446.95
33337,129702,1/27/20 9:57,255
33337,129703,4/10/20 12:36,544.76
33337,129704,1/29/20 17:00,1066
33337,129705,5/1/20 12:20,482.5
33337,129706,12/22/20 14:18,1061
33337,129707,5/25/20 12:49,514.85
33337,129708,5/8/20 12:44,440.4
33337,129709,11/6/20 14:18,862.5
33337,129710,12/1/20 15:10,1000.75
33337,129711,7/3/20 6:32,169.5
33337,129712,9/11/20 11:54,260
33337,129713,6/26/20 10:31,526.88
33337,129714,5/15/20 12:12,609.72
33337,129715,4/3/20 12:19,434.25
33337,129716,6/2/20 13:29,292.8
33338,129717,10/5/19 8:16,72.97
33338,129718,10/5/19 8:12,34.38
33338,129719,10/5/19 8:10,43.83
33338,129720,1/17/19 9:23,79.48
33338,129721,10/31/18 6:08,90.49
33338,129722,1/17/19 9:35,98.28
33338,129723,10/5/19 8:19,21.9
33339,129724,8/17/20 17:53,1613.51
33340,129725,12/12/19 6:54,295.2
33342,129726,10/6/18 9:33,245
33342,129727,11/8/19 7:42,70
33342,129728,4/23/19 8:32,373.74
33342,129729,6/26/20 6:48,470.91
33344,129730,3/3/19 20:15,51.7
33344,129731,3/3/19 20:17,8080.5
33344,129732,3/3/19 20:21,246.15
33345,129733,5/13/20 19:18,156.55
33345,129734,5/13/20 19:20,163.55
33346,129735,4/11/19 16:15,222.25
33348,129736,7/24/20 6:40,837.9
33348,129737,7/24/20 6:45,632.1
33348,129738,8/16/20 1:36,3
33348,129739,12/25/20 17:16,91.22
33348,129740,5/20/20 0:53,224.04
33348,129741,8/16/20 1:41,9.11
33348,129742,8/16/20 1:43,3.92
33348,129743,8/16/20 1:46,6.44
33348,129744,7/6/18 9:21,168.38
33348,129745,8/16/20 1:48,13.03
33348,129746,8/5/20 6:53,770.44
33348,129747,8/16/20 1:38,3.92
33348,129748,2/23/20 16:11,889.17
33348,129749,8/10/20 17:03,760.96
33348,129750,10/8/20 17:03,66.83
33348,129751,7/6/18 8:59,21.88
33348,129752,2/28/20 11:10,138.58
33348,129753,1/29/19 21:32,549.5
33348,129754,7/24/20 6:23,52.39
33348,129755,8/16/20 0:09,83.34
33348,129756,5/18/20 23:21,609.65
33348,129757,8/16/20 1:29,3
33348,129758,9/26/18 6:06,17.07
33348,129759,8/16/20 1:34,3
33348,129760,7/24/20 6:34,540
33348,129761,11/15/20 5:53,66.83
33348,129762,9/26/18 6:04,473.68
33348,129763,7/24/20 6:37,239.15
33348,129764,8/16/20 1:32,3
33348,129765,6/19/19 15:26,36.23
33348,129766,5/24/20 12:36,50.74
33348,129767,8/16/20 1:56,12.77
33348,129768,8/19/19 14:05,5856.94
33348,129769,3/12/20 0:13,889.17
33348,129770,7/6/18 8:52,121.5
33348,129771,8/16/20 2:21,3
33348,129772,8/16/20 2:19,3
33348,129773,8/16/20 2:16,3
33348,129774,8/9/19 15:31,122.05
33348,129775,8/9/19 15:30,13.84
33348,129776,2/21/20 15:52,495.03
33348,129777,8/16/20 2:12,3
33348,129778,8/16/20 2:11,1.46
33348,129779,8/16/20 2:07,1.46
33348,129780,8/16/20 2:05,1.46
33348,129781,8/16/20 2:03,1.46
33348,129782,8/16/20 2:13,30
33348,129783,9/10/20 13:49,75.83
33348,129784,5/24/20 12:39,644.65
33348,129785,6/19/19 15:24,184.08
33348,129786,9/3/20 0:37,78
33348,129787,8/16/20 1:57,1.46
33348,129788,8/16/20 2:00,1.46
33351,129789,1/3/20 3:40,2061.52
33351,129790,1/20/20 7:41,55.2
33351,129791,4/18/19 6:57,221.18
33351,129792,1/9/20 11:56,1995.49
33352,129793,12/13/18 16:22,196.86
33352,129794,7/22/20 13:40,186.83
33352,129795,7/24/19 16:41,334
33352,129796,7/30/19 18:19,32
33352,129797,7/24/19 15:43,907.84
33352,129798,12/13/18 16:21,266
33352,129799,7/22/20 15:03,892.75
33352,129800,7/26/19 15:49,201.95
33352,129801,12/20/18 10:10,208.59
33352,129802,7/24/19 10:08,1306.84
33352,129803,7/25/19 15:29,32.25
33352,129804,7/23/20 8:31,189.87
33352,129805,8/19/19 7:25,636.66
33352,129806,3/24/20 8:19,40
33352,129807,3/24/20 8:18,118
33352,129808,11/20/18 12:05,138.31
33352,129809,7/22/20 12:10,783.92
33352,129810,7/30/19 17:52,782.75
33353,129811,7/5/20 6:02,229.18
33353,129812,7/5/20 6:03,80
33353,129813,12/13/18 16:03,440.24
33355,129814,12/14/18 18:18,5730.89
33355,129815,12/12/18 18:16,1853.28
33355,129816,8/23/19 17:53,168.15
33355,129817,12/13/18 9:55,4802.34
33356,129818,6/14/18 9:02,5.13
33356,129819,6/14/18 9:06,2.13
33357,129820,11/10/20 13:43,488.92
33357,129821,11/10/20 13:42,150.55
33359,129822,9/14/18 6:01,879.25
33359,129823,5/3/20 0:01,806.42
33359,129824,1/9/20 20:54,516
33359,129825,5/3/20 0:03,806.42
33360,129826,12/24/20 15:07,21
33360,129827,12/24/20 15:08,165.45
33360,129828,12/24/20 15:06,741.6
33360,129829,11/14/18 14:01,160.4
33360,129830,7/31/19 1:03,1698.78
33361,129831,10/28/20 17:07,438.46
33361,129832,7/1/20 16:07,255.52
33361,129833,1/22/19 14:38,332.33
33361,129834,6/12/20 17:36,689.93
33364,129835,5/8/20 8:14,109.38
33364,129836,2/17/20 7:31,22.8
33364,129837,12/19/20 21:03,209.54
33364,129838,5/8/20 8:12,30.51
33364,129839,8/27/19 4:28,524.48
33364,129840,6/4/20 22:10,109.38
33364,129841,11/18/19 15:15,30.19
33364,129842,1/21/20 13:39,50.84
33364,129843,1/30/20 21:08,45.3
33364,129844,3/21/20 2:23,102.88
33364,129845,4/13/20 23:11,48.9
33364,129846,2/17/20 7:41,0
33364,129847,8/28/19 1:58,116.68
33364,129848,8/13/20 13:16,73.53
33364,129849,11/4/20 21:02,24.86
33364,129850,11/4/20 21:01,197.58
33364,129851,10/14/19 16:59,46
33364,129852,7/22/20 15:15,30.51
33364,129853,11/4/20 21:00,73.53
33364,129854,12/19/20 20:55,70.95
33364,129855,1/7/20 15:47,25.32
33364,129856,1/7/20 15:45,151.32
33364,129857,10/14/19 17:02,459.21
33364,129858,2/17/20 7:34,31.49
33364,129859,1/21/20 13:37,314.6
33364,129860,7/22/20 15:16,415.18
33364,129861,9/22/19 18:06,50.84
33364,129862,6/4/20 22:11,240.05
33364,129863,8/27/19 4:35,115.67
33364,129864,4/13/20 23:07,31.49
33364,129865,9/20/20 11:36,73.53
33364,129866,3/21/20 2:22,156
33364,129867,12/7/19 17:16,25.32
33364,129868,7/29/19 4:37,918.79
33364,129869,6/11/19 23:36,210
33364,129870,8/13/20 13:22,12.27
33364,129871,10/21/19 4:16,50.84
33364,129872,10/21/19 4:22,216.73
33364,129873,3/21/20 2:20,52.84
33364,129874,7/15/20 15:43,52.84
33364,129875,2/18/20 3:31,85.44
33364,129876,12/19/20 21:05,20.69
33364,129877,9/22/19 18:08,40.58
33364,129878,11/18/19 15:11,25.32
33364,129879,7/29/19 4:41,132.83
33364,129880,3/21/20 2:17,31.49
33364,129881,12/7/19 17:18,227.86
33367,129882,10/26/18 17:48,156.65
33367,129883,2/9/19 12:00,151.6
33367,129884,2/11/19 11:10,73
33369,129885,9/10/20 17:56,1489.06
33369,129886,5/13/19 11:00,140
33369,129887,10/19/20 14:05,97.4
33369,129888,5/18/20 11:16,185
33369,129889,3/6/19 9:08,46.5
33369,129890,5/11/20 10:32,874.6
33369,129891,2/27/19 13:58,694.8
33369,129892,5/13/19 10:19,663.2
33369,129893,4/29/19 10:35,620
33369,129894,7/23/20 23:34,138.8
33369,129895,5/11/20 10:31,874.6
33369,129896,4/11/19 5:36,249.52
33369,129897,8/8/20 7:52,867.6
33370,129898,12/10/18 14:57,22
33370,129899,12/5/18 9:38,275.46
33370,129900,8/1/18 9:59,255
33370,129901,7/5/18 13:10,105.66
33370,129902,12/13/18 9:21,13.2
33371,129903,9/5/19 21:53,461.46
33371,129904,9/5/19 22:08,428.45
33371,129905,9/5/19 22:13,150.16
33371,129906,9/5/19 22:16,2102.59
33371,129907,9/5/19 21:56,389.05
33373,129908,6/3/19 14:30,186.54
33373,129909,3/7/19 10:39,435.17
33373,129910,2/7/19 18:58,49
33373,129911,4/11/19 12:07,186.54
33373,129912,12/11/18 15:26,64
33373,129913,2/7/19 18:57,77.2
33373,129914,2/7/19 18:56,370.4
33373,129915,3/25/19 8:31,189.98
33373,129916,8/20/19 17:32,340.3
33373,129917,12/27/18 18:36,108.15
33374,129918,9/25/19 14:48,169
33374,129919,9/25/19 14:54,148.5
33374,129920,9/25/19 14:50,818.85
33375,129921,1/23/19 21:04,1054.4
33375,129922,8/4/19 12:05,323.77
33375,129923,12/28/18 19:09,386.02
33375,129924,10/22/19 23:08,116.66
33375,129925,12/28/18 19:14,92.55
33375,129926,11/18/19 18:43,71
33375,129927,12/16/19 8:09,349.64
33375,129928,7/1/20 2:19,829.1
33375,129929,4/11/19 3:33,327
33375,129930,8/5/19 16:04,1002.12
33375,129931,1/19/20 14:07,651.5
33375,129932,11/6/19 23:44,680
33375,129933,2/26/19 8:47,1022.87
33375,129934,1/2/19 9:13,4052.75
33375,129935,12/28/18 19:14,343.25
33375,129936,12/28/18 19:15,718.48
33375,129937,2/4/20 14:32,404
33375,129938,12/28/18 19:16,168
33375,129939,12/28/18 19:17,136
33375,129940,2/26/19 8:44,278.64
33375,129941,12/28/18 19:19,174.06
33375,129942,4/9/19 17:14,446.76
33375,129943,2/6/19 4:21,69
33375,129944,2/14/20 5:53,276
33375,129945,3/12/20 15:28,71
33375,129946,8/26/19 15:54,71
33375,129947,2/26/19 8:46,69
33375,129948,9/17/19 21:37,349.11
33376,129949,6/1/18 10:37,70
33376,129950,6/1/18 10:42,78.5
33376,129951,6/1/18 10:40,1683
33376,129952,6/1/18 11:07,255.45
33378,129953,1/7/20 9:40,111.45
33378,129954,1/7/20 9:43,49.42
33378,129955,1/30/20 6:33,120.26
33378,129956,12/1/20 5:38,52.5
33378,129957,1/7/20 14:39,31.5
33378,129958,1/7/20 9:44,119.49
33378,129959,12/1/20 5:39,103
33379,129960,2/21/19 17:04,52.25
33379,129961,9/15/18 15:06,120.53
33379,129962,2/21/19 17:02,13.28
33379,129963,2/21/19 16:57,713.47
33379,129964,1/30/19 8:12,120.53
33379,129965,8/28/18 13:39,216.37
33380,129966,2/27/20 19:50,196.8
33380,129967,6/26/20 2:06,375.75
33380,129968,11/2/19 11:47,173.29
33380,129969,11/2/19 11:49,188.45
33380,129970,4/25/19 15:50,136.34
33380,129971,6/15/19 8:06,513.5
33380,129972,1/22/20 10:40,180.28
33381,129973,7/22/19 13:01,334.98
33381,129974,3/5/19 5:14,125
33381,129975,12/6/19 11:43,4916.35
33381,129976,12/9/19 8:54,1024.25
33381,129977,1/4/19 11:23,195
33381,129978,11/29/19 15:39,829.26
33381,129979,12/28/18 17:55,1085.82
33381,129980,6/7/19 0:27,3729.83
33381,129981,3/19/20 6:16,639.57
33381,129982,12/4/19 15:25,365.41
33384,129983,11/25/20 10:01,325
33386,129984,12/12/19 9:43,215.05
33386,129985,12/12/19 9:33,107.3
33386,129986,12/12/19 9:39,144.65
33386,129987,12/12/19 9:36,251
33386,129988,7/15/20 17:02,294.45
33386,129989,12/12/19 9:38,75.55
33386,129990,12/12/19 9:31,123.3
33387,129991,11/17/19 14:06,617.05
33388,129992,9/7/19 17:03,18.85
33389,129993,8/12/20 2:58,41.1
33389,129994,11/6/20 15:34,43.15
33389,129995,6/15/20 11:01,75.18
33389,129996,4/30/20 17:34,2475.7
33389,129997,4/20/20 14:22,621.95
33389,129998,6/3/20 9:47,5989
33389,129999,6/4/20 9:45,4895.01
33389,130000,7/6/20 20:13,160.17
33389,130001,9/25/20 11:48,256.02
33389,130002,5/29/20 23:42,8571.5
33389,130003,5/25/20 18:30,1703.07
33389,130004,5/25/20 14:06,2029.5
33389,130005,7/6/20 20:16,41.09
33392,130006,11/4/20 22:31,754.66
33392,130007,12/27/20 16:10,115.5
33392,130008,11/30/20 17:02,195.5
33392,130009,12/2/18 11:21,1805.11
33393,130010,7/8/20 12:28,42
33393,130011,7/8/20 12:26,1703
33394,130012,6/4/19 13:01,548
33394,130013,3/11/20 12:30,1735
33394,130014,3/16/20 11:16,2277
33394,130015,8/6/19 17:44,858
33394,130016,5/28/19 22:07,4527
33394,130017,11/29/18 23:14,298
33394,130018,5/25/19 9:35,4527
33395,130019,9/30/19 21:08,825
33395,130020,1/4/20 14:14,76.4
33395,130021,5/11/20 17:44,759
33395,130022,12/23/19 18:00,875
33395,130023,1/4/20 14:17,138.3
33396,130024,3/25/19 13:21,283.38
33396,130025,3/25/19 13:42,283.38
33397,130026,9/25/19 12:17,271.24
33397,130027,1/21/19 14:27,117.16
33397,130028,11/14/19 15:21,0
33397,130029,12/4/19 11:54,105.07
33397,130030,3/8/19 7:54,668.51
33398,130031,6/18/19 5:21,403.14
33398,130032,6/2/19 7:42,374.85
33398,130033,6/2/19 7:44,482.16
33399,130034,8/21/20 13:04,136.07
33399,130035,8/26/20 14:45,1016.29
33399,130036,8/31/20 19:26,222.64
33399,130037,8/31/20 19:26,88.49
33400,130038,3/5/19 14:21,97.1
33400,130039,3/5/19 14:25,98.99
33400,130040,5/27/19 9:19,447.72
33400,130041,5/7/19 16:12,267.16
33400,130042,5/10/19 9:35,232.01
33400,130043,3/5/19 14:16,128.1
33400,130044,3/5/19 13:42,123.95
33400,130045,3/5/19 13:33,42.5
33400,130046,3/5/19 14:18,214.11
33400,130047,3/13/19 14:17,6500
33400,130048,3/5/19 14:29,115.69
33400,130049,3/5/19 13:31,86
33400,130050,3/5/19 14:35,402.53
33400,130051,5/10/19 9:30,3852.84
33400,130052,3/5/19 13:27,172.99
33400,130053,3/5/19 14:15,77.01
33400,130054,3/5/19 14:31,169
33400,130055,3/5/19 14:02,62.44
33400,130056,3/5/19 14:11,24.35
33400,130057,9/1/20 9:20,4521.09
33400,130058,3/5/19 13:26,313
33400,130059,3/5/19 14:13,102.48
33400,130060,3/5/19 14:23,234.12
33400,130061,5/29/19 7:24,73.56
33400,130062,3/5/19 13:37,311.25
33400,130063,3/5/19 13:49,158.06
33400,130064,3/5/19 13:40,240.24
33401,130065,9/10/20 11:51,149.78
33402,130066,8/8/18 14:33,115.42
33402,130067,7/15/19 17:51,2666.39
33403,130068,6/19/20 18:13,220
33403,130069,1/7/19 11:35,200.66
33403,130070,1/30/19 17:15,230.2
33403,130071,8/21/19 13:19,52.25
33403,130072,1/29/19 10:05,584.2
33403,130073,5/18/19 21:34,2173.23
33403,130074,1/19/19 10:38,35
33405,130075,10/12/20 15:46,153.78
33406,130076,10/24/18 8:44,1114.7
33406,130077,10/24/18 7:08,1175
33407,130078,6/4/20 10:02,294.5
33407,130079,4/27/20 10:37,132.8
33407,130080,8/7/18 19:16,551.92
33407,130081,4/28/20 9:53,168.83
33408,130082,3/6/19 19:02,5649.24
33408,130083,12/3/20 11:53,208.87
33408,130084,2/26/19 23:52,3160.78
33408,130085,7/12/19 16:32,73.08
33408,130086,3/2/19 9:55,311.85
33408,130087,3/1/19 14:01,3765.97
33408,130088,3/20/19 16:11,182.17
33408,130089,2/27/19 12:44,2106.91
33409,130090,1/30/19 14:07,975.56
33411,130091,6/2/18 14:43,210.8
33411,130092,3/20/19 20:14,28.8
33416,130093,2/2/19 14:57,7413.25
33416,130094,1/19/19 13:25,740.3
33418,130095,6/4/20 6:27,256.38
33419,130096,3/18/19 11:24,196.2
33419,130097,12/17/19 6:57,22.45
33419,130098,10/31/18 9:58,353.87
33419,130099,10/31/18 10:51,398.16
33419,130100,10/31/18 11:56,565.83
33419,130101,8/21/19 12:30,178.77
33419,130102,8/21/19 12:03,70.9
33419,130103,8/26/19 15:40,68
